,Unnamed: 0,ID Kabupaten,No.,Tanggal Kejadian,Kejadian,Lokasi,Kabupaten,Provinsi,Kronologi & Dokumentasi,Penyebab,Meninggal,Hilang,Terluka,Rumah Rusak,Fasum Rusak,korban_jiwa,kerusakan,Clusters,cluster,Location,loc,point,lat,lon,altitude
1652,1652,6311,1653,31/10/2020,BANJIR,Kec. Tebing Tinggi Ds Mayanau  Ds Gunung batu Ds Sungsum  Ds. Ju'uh  Ds. Simpang Bumbu'an  Ds.  Simpang Nadung Ds Tebing tinggi  Kec. Awayan,BALANGAN,KALIMANTAN SELATAN,,Kec. Tebing Tinggi Ds Mayanau  Ds Gunung batu Ds Sungsum  Ds. Ju'uh  Ds. Simpang Bumbu'an  Ds.  Simpang Nadung Ds Tebing tinggi  Kec. Awayan,0,0,0,0,0,0,0,0,0,"BALANGAN,KALIMANTAN SELATAN","Balangan, Kalimantan Selatan, Indonesia","(-2.28789725, 115.62054766845205, 0.0)",-2.28789725,115.62054766845203,0.0
1653,1653,1105,1654,31/10/2020,BANJIR,Kac. Sungai Raya Ds. Gajah Mentah,ACEH TIMUR,ACEH,,â¢Akibat hujan yang terjadi pada hari jumat tanggal 30 Oktober 2020 sekitar pukul 23.00 telah menyebabkan banjir luapan di kecamatan sungai raya dan merendam rumah warga,0,0,0,0,0,0,0,0,0,"ACEH TIMUR,ACEH","Aceh Timur, Aceh, Indonesia","(4.70166295, 97.64503901995158, 0.0)",4.70166295,97.64503901995155,0.0
1654,1654,3318,1655,31/10/2020,BANJIR,Kac. Margoyoso Ds. Tunjungrejo,PATI,JAWA TENGAH,,"â¢Akibat hujan dengan intensitas tinggi mengakibatkan tanggul jebol pada hari Sabtu,31 Juli 2020 Pukul. 17. 30 WIB",0,0,0,0,0,0,0,0,0,"PATI,JAWA TENGAH","Pati, Jawa Tengah, Indonesia","(-6.707092449999999, 111.08700759039746, 0.0)",-6.707092449999998,111.08700759039743,0.0
1655,1655,3374,1656,31/10/2020,BANJIR,BKec. Genuk Kel. Banget Ayu Wetan Kec. Pedurungan Kel. Pedurungan Kidul Kel. Tlogomulyo,KOTA SEMARANG,JAWA TENGAH,,â¢ Akibat hujan dengan intensitas tinggi dan drainase yang kurang mampung menampung air.,0,0,0,0,0,0,0,0,0,"KOTA SEMARANG,JAWA TENGAH","Gang Kelapa Gading, Wates, Ngaliyan, Kota Semarang, RW 01, Wates, Ngaliyan, Semarang, Jawa Tengah, 50189, Indonesia","(-7.0197176, 110.3360514, 0.0)",-7.019717599999999,110.3360514,0.0
1656,1656,3514,1657,31/10/2020,BANJIR,"Kec. Winongan, Kab. Pasuruan",PASURUAN,JAWA TIMUR,"Pada pukul 14.30 WIB, terjadi hujan lebat di Kec. Winongan yang menyebabkan banjir di beberapa wilayah : Desa Winongan Lor, 86 KK, 25-35 cm Desa Winongan Kidul, 134 KK, 20-50 cm Desa Bandaran, 331 KK, 20-55 cm Desa Prodo, 91 KK, 25-50 cm Tim BPBD dan Tagana Kab. Pasuruan datang ke lokasi untuk membantu dan memantau kondisi perkembangan situasi yg terdampak banjir.",,0,0,0,0,0,0,0,0,0,"PASURUAN,JAWA TIMUR","Pasuruan, Jawa Timur, Indonesia","(-7.6419894, 112.906694, 0.0)",-7.6419894,112.906694,0.0
1657,1657,6305,1658,31/10/2020,BANJIR,Kec. Lokpaikat Ds. Btaratat Ds. Binderang  Ds. lokpaikat  Kec. Tapin Utara Kel. Bitahan  Kel. Rengda Malingkung Kel. Rantau Kiwa,TAPIN,KALIMANTAN SELATAN,,â¢Akibat Hujan Deras Dengan Intensitas Tinggi,0,0,0,0,0,0,0,0,0,"TAPIN,KALIMANTAN SELATAN","Tapin, Kalimantan Selatan, Indonesia","(-2.8622729500000004, 115.01096398201116, 0.0)",-2.8622729500000004,115.01096398201116,0.0
1658,1658,3515,1659,31/10/2020,BANJIR,"Kec. Tanggulangin, Kab. Sidoarjo- Desa Kedungbanteng- Desa Banjarasri Kec. Porong- Desa Pesawahan Kec. Jabon - Desa Kedungpandang",SIDOARJO,JAWA TIMUR,"Pada pukul 13.00 sampai 21.50 WIB, terjadi hujan ringan sampai lebat yang menyebabkan banjir di wilayah kec. tanggulangin :- Desa Sentul RT 07- Desa Kedung Banteng RT 06/RT 07 20-30 cm- Depan Pasar Masjid Banjar Panji RT 04; 10-20 cm- Depan Sekolah SMPN 2 Tanggulangin, 20 - 25 cm- SDN Desa Kedung Banteng - SDN Desa Banjar Asri #Update Selasa, 03 November 2020 pukul 12,00 WIB Kecamatan Tanggulangin 1. SMPN 2 Tanggulangin Ketinggian air Â±30-49 cm 2. SDN Kedungbanteng; ketinggian air Â±20-34 cm 3. SDN Banjarasri ketinggian air Â±30-40 cm 4. Desa BanjarasriÂ  ketinggian air Â±30-38 cm 5. Desa Banjarpanji; ketinggian air Â±10-24 cm  Kecamatan Porong: Genangan air telah surut total#Update Selasa, 03 November 2020 pukul 21.00 WIB Kecamatan Tanggulangin ; Desa Kedungbanteng RT 2,3,5,6 Kec. Tanggulangin Â±5-28 cm Jumlah penduduk terdampak 1207 Jiwa 370 rumahb. Desa Banjarasri RT 3,4,5,6,7 Kec. Tanggulangin Ketinggian air Â±15-20 cm,Jumlah penduduk terdampak 811 jiwa 260 rumahc.Â  Desa Banjarpanji Kec. Tanggulangin Ketinggian air Â±10-20 cm d.Â  SMPN 2 Kec. Tanggulangin Ketinggian air Â±28 cme.Â  SDN Kedungbanteng Kec. Tanggulangin Ketinggian air Â±10 cmf.Â Â  SDN Banjarasri Kec. Tanggulangin Ketinggian air Â±10 cmg.Â  TK Dharma Wanita Banjarasri Ketinggian air Â±15 cmh.Â  Desa Pesawahan Kec. Porong Ketinggian air Â±10-15 cm (genangan dijalan)i.Â  Dusun Limbe RT 2 RW 1 Desa Kedungpandan Kec. Jabon ketinggian air Â±42 cm Jumlah penduduk terdampak 240 jiwa 80 KK 66 Rumah#Update Rabu, 04 November 2020 Pukul 14:00 WIBKec. Tanggulangin :- Kedungbanteng :Â 1) RT 2 ketinggian air : 5 Cm (-)2) RT 3 ketinggian air : 8 Cm (-)3) RT 5 ketinggian air :17 Cm (-)4) RT 6 ketinggian air :17 Cm (-)- Banjarasri :Â 1) RT 3, ketinggian air : 20 Cm (-)2) RT 4, ketinggian air : 17 Cm (-)3) RT 5, ketinggian air : 17 Cm (-)4) RT 6, ketinggian air : 13 Cm (-)5) RT 7, ketinggian air : 10 Cm (-)#Update Rabu, 04 November 2020 Pukul 18:00 WIBKec. Tanggulangin- Kedungbanteng : 1) RT 2 ketinggian air : 5 Cm (=) 2) RT 3 ketinggian air : 8 Cm (=) 3) RT 5 ketinggian air : 17 Cm (=) 4) RT 6 ketinggian air : 17 Cm (=)5) SMP 2 ketinggian air : 18 Cm (-)6) SDN ketinggian air : 8 Cm (-)- Banjarasri : 1) RT 3, ketinggian air : 20 Cm (=) 2) RT 4, ketinggian air : 17 Cm (=) 3) RT 5, ketinggian air : 17 Cm (=) 4) RT 6, ketinggian air : 13 Cm (=) 5) RT 7, ketinggian air : 10 Cm (=) 6) SDN, ketinggian air : 20 Cm (=)7) TK Dharma W ketinggian air : 10 Cm (-) #Update Kamis, 05 November 2020 Pukul 15:30 WIBKec. Tanggulangin- Kedungbanteng : 1) RT 2 ketinggian air : 5 Cm (=) 2) RT 3 ketinggian air : 8 Cm (=) 3) RT 5 ketinggian air : 17 Cm (=) 4) RT 6 ketinggian air : 17 Cm (=)5) SMP 2 ketinggian air : 18 Cm (=)6) SDN ketinggian air : 8 Cm (=)- Banjarasri : 1) RT 3, ketinggian air : 20 Cm (=) 2) RT 4, ketinggian air : 17 Cm (=) 3) RT 5, ketinggian air : 17 Cm (=) 4) RT 6, ketinggian air : 13 Cm (=) 5) RT 7, ketinggian air : 10 Cm (=) 6) SDN, ketinggian air : 20 Cm (=)7) TK Dharma W ketinggian air : 10 Cm (=)#Update Kamis, 05 November 2020 Pukul 20.30 WIBKec. Tanggulangin- Kedungbanteng : 1) RT 2 ketinggian air : 5 Cm (=) 2) RT 3 ketinggian air : 8 Cm (=) 3) RT 5 ketinggian air : 24 Cm (-)4) RT 6 ketinggian air : 24 Cm (-)5) SMP 2 ketinggian air : 28 Cm (=) 6) SDN ketinggian air : 27 Cm (+)7) Mushola ketinggian air : 5 Cm (=)Jumlah rumah terdampak : 370- Banjarasri : 1) RT 3, ketinggian air : 24 Cm (+)2) RT 4, ketinggian air : 24 Cm (+) 3) RT 5, ketinggian air : 17 Cm (=) 4) RT 6, ketinggian air : 13 Cm (=) 5) RT 7, ketinggian air : 10 Cm (=) 6) SDN, ketinggian air : 26 - 30 Cm (=)7) TK Dharma W ketinggian air : 10 Cm (=)Jumlah rumah terdampak : 260#Update Jumat, 06 November 2020 pukul 19.00 WIBKec. Tanggulangin :- Desa Kedungbanteng : 1) RT 2 ketinggian air : Surut2) RT 3 ketinggian air : Surut (-) 3) RT 5 ketinggian air : 7 Cm (-)4) RT 6 ketinggian air : 7 Cm (+)5) SMP 2 ketinggian air : 10 Cm (-) 6) SDN ketinggian air : 7 Cm (-)7) Mushola ketinggian air : 1 Cm (-)Jumlah rumah terdampak : 355- Desa Banjarasri : 1) RT 3, ketinggian air : 10 Cm (-)2) RT 4, ketinggian air : 8 Cm (-) 3) RT 5, ketinggian air : 7 Cm (-) 4) RT 6, ketinggian air : 2 Cm (-) 5) RT 7, ketinggian air : Air hanya menggenangi halaman rumah (-) 6) SDN, ketinggian air : 6 Cm (-)7) TK Dharma W ketinggian air : 3 Cm (-)Jumlah rumah terdampak : 260- Desa Banjarpanji1) RT 06 : 16 Cm (+)2) RT 05 : 3 Cm (+)3) Musholla RT 05 : 15 Cm (+)4) MI. Banjarpanji : Surut (-)#Update Sabtu, 7 November 2020 pukul 19.00 WIBKec. Tanggulangin :- Desa Kedungbanteng : 1) RT 5 ketinggian air : 7 -10Cm (-)2) RT 6 ketinggian air : 7 -10Cm (+)3) SMP 2 ketinggian air : 15-30Cm (+) 6) SDN ketinggian air : 7 Cm (-)7) Mushola ketinggian air : 1 Cm (-)Jumlah rumah terdampak : 355- Desa Banjarasri : 1) RT 3, ketinggian air : 10 Cm (-)2) RT 4, ketinggian air : 8 Cm (-) 3) RT 5, ketinggian air : 7 Cm (-) 4) RT 6, ketinggian air : Surut (-) 5) RT 7, ketinggian air : surut (-) 6) SDN, ketinggian air : Surut (-)7) TK Dharma W ketinggian air : surut (-)Jumlah rumah terdampak : 260#Update Senin, 09 November 2020, Pukul 10.00 WIBKec. Tanggulangin :- Desa Kedungbanteng :Â 1) RT 5 ketinggian air : Surut2) RT 6 ketinggian air : Surut3) SMP 2 ketinggian air : 3 Cm (-)Â 6) SDN ketinggian air : Surut7) Mushola ketinggian air : SurutJumlah rumah terdampak : Nihil- Desa Banjarasri :Â 1) RT 3, ketinggian air : 5 Cm (-)2) RT 4, ketinggian air : SurutÂ 3) RT 5, ketinggian air : SurutÂ Jumlah rumah terdampak : 48#Update Senin, 10 November 2020, Pukul 14.00 WIBKec. Tanggulangin :- Desa Kedungbanteng :Â 1) RT 5 ketinggian air : Surut2) RT 6 ketinggian air : Surut3) SMP 2 ketinggian air : 2 Cm (-)Â 6) SDN ketinggian air : Surut7) Mushola ketinggian air : SurutJumlah rumah terdampak : Nihil- Desa Banjarasri :Â 1) RT 3, ketinggian air : Surut2) RT 4, ketinggian air : SurutÂ 3) RT 5, ketinggian air : Surut4) RT 6,Â  ketingian air :Â  Surut 5) RT 7, ketingian air : Surut6) SDN, ketinggian air : 1-3 Cm7) TK Dharma, ketinggian air : SurutJumlah rumah terdampak : Nihil",,0,0,0,0,8,0,8,0,0,"SIDOARJO,JAWA TIMUR","Sidoarjo, Jawa Timur, Indonesia","(-7.45597405, 112.66088771295344, 0.0)",-7.45597405,112.66088771295344,0.0
1659,1659,3516,1660,31/10/2020,BANJIR,"Desa Kembangsri dan Desa Jasem, Kec. Ngoro, Kab. Mojokerto",MOJOKERTO,JAWA TIMUR,"Terjadi hujan lebat pada pukul 18.30 WIB yang menyebabkan air debit meningkat sehingga air naik ke pemukiman warga : Rt. 02. Rw. 05 Dsn. Sumberwaru Ds. Kembangsri Kec. Ngoro; 16 Rumah, ketinggian air 20 cm; Ketinggian air di jalan, 50cm; Rt. 03. Rw. 05 Dsn. Sumberwaru Ds. Kembangsri Ngoro; 16 Rumah, ketinggian air 20 cmÂ  Ketinggian air di jalan, 50cm- Rt. 05 Rw. 07 Dsn. Donorejo Ds. Jasem Kec. Ngoro; 4 Rumah, ketinggian air 20 cm ; Ketinggian air di jalan, 50cm",,0,0,0,0,0,0,0,0,0,"MOJOKERTO,JAWA TIMUR","Mojokerto, Jawa Timur, Indonesia","(-7.54133775, 112.50949745736571, 0.0)",-7.54133775,112.50949745736573,0.0
1660,1660,1310,1661,30/10/2020,BANJIR,Kec. Sungai Pagu Nagari Sako Utara Pasia Talang Jorong Laweh Timur Jorong Laweh Barat,SOLOK SELATAN,SUMATERA BARAT,,â¢ Akibat curah hujan cukup tinggi didaerah hulu sungai dan kapasitas sungai kecil serta dangkal,0,0,0,36,0,0,36,0,0,"SOLOK SELATAN,SUMATERA BARAT","Solok Selatan, Padang Aro, Sangir, Sumatera Barat, 27778, Indonesia","(-1.5573292, 101.239478, 0.0)",-1.5573292,101.239478,0.0
1661,1661,7206,1662,29/10/2020,BANJIR,Kec. Boalan  Kel. Tuweley Kel. Panasakan Kel. Baru Ds. Lelea Nono Ds. Siapo,TOLI-TOLI,SULAWESI TENGAH,,â¢ Akibat hujan dengan intesitas tinggi  yang menyebabkan banjir dikarenakan saluran drainase tersumbat sampah,0,0,0,0,1,0,1,0,0,"TOLI-TOLI,SULAWESI TENGAH","Tolitoli, Sulawesi Tengah, Indonesia","(0.9702500000000001, 120.88032303244093, 0.0)",0.97025,120.88032303244093,0.0
1662,1662,3302,1663,28/10/2020,BANJIR,Kec. Kebasen  Ds. Kalisalak Ds. Sawangan  Kec. Kemranjen  Ds. Sirau Ds. Grujugan Ds. Sidamulya Kec. Sumpiuh Ds. Sumpiuh Ds. Nusadadi Kec. Tambak Ds. Plangkapan,BANYUMAS,JAWA TENGAH,,â¢Akibat hujan dengan intensitas tinggi mengakibatkan tanggul Sungai Perwaton Jebol,0,0,0,0,0,0,0,0,0,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
1663,1663,3201,1664,28/10/2020,BANJIR,Kec. Cibinong Ds. Karadenan,BOGOR,JAWA BARAT,,â¢akibat hujan dengan intesitas tinggi dan struktur tanah yang labil,0,0,0,1,0,0,1,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
1664,1664,3315,1665,28/10/2020,BANJIR,Kec Tawangharjo Ds. Tawangharjo Ds. Selo,GROBOGAN,JAWA TENGAH,,â¢Akibat hujan Ringan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"GROBOGAN,JAWA TENGAH","Grobogan, Jawa Tengah, Indonesia","(-7.09809465, 110.89667670375852, 0.0)",-7.09809465,110.8966767037585,0.0
1665,1665,3302,1666,27/10/2020,BANJIR,KEC. WANGON DS. PEGADENGAN KEC. TAMBAK DS. NUSADADI KEC. KEMRANJEN DS. SIDAMULYA DS. SIRAU,BANYUMAS,JAWA TENGAH,,,0,0,0,0,0,0,0,0,0,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
1666,1666,6201,1667,27/10/2020,BANJIR,Kec. Pakalan Banteng Ds. Sungai Hijau,KOTAWARINGIN BARAT,KALIMANTAN TENGAH,,â¢Akibat curah hujan dengan intensitras tinggi dan meluapnya DAS Arut,0,0,0,0,0,0,0,0,0,"KOTAWARINGIN BARAT,KALIMANTAN TENGAH","Kotawaringin Hulu, Kalimantan Tengah, Indonesia","(-2.4028117, 111.5327784, 0.0)",-2.4028117,111.5327784,0.0
1667,1667,3207,1668,27/10/2020,BANJIR,Kec. Banjarsari Ds. Purwasari Ds. Ciherang Ds. Cibadak  Ds. Banjarsari Ds. Ratawangi Ds. Sindangasih Ds. Sindanghayu Ds. Ciulu Ds. Sukasari  Kec. Banjaranyar Ds. Cikaso Ds. Sindangrasa Ds. Gigayam Ds. Banjaranyar Ds. Langkapsari Ds. Tanjungsari Ds. Karyamukti  Kec. Purwodadi Ds. Sidarahayu,CIAMIS,JAWA BARAT,,â¢Akibat hujan dengan intensitas tinggi mengakibatkan sungai ciputrahaji an sungai cikaso meluap,0,0,0,0,0,0,0,0,0,"CIAMIS,JAWA BARAT","Ciamis, Jawa Barat, 46211, Indonesia","(-7.3266611, 108.3530952, 0.0)",-7.326661099999999,108.3530952,0.0
1668,1668,3218,1669,27/10/2020,BANJIR,Kec. Padaherang  Desa Pasirgeulis  Desa Karangmulya  Kec. Langkaplancar  Desa Jadikarya  Kec. Sidamulih  Desa Cikalong  Kec. Parigi Desa Bojong Kec. Mangunjaya,PANGANDARAN,JAWA BARAT,,â¢Akibathujan Ringan dengan intensitas tinggi dan Struktur tanah yang labil,2,0,0,0,0,2,0,0,0,"PANGANDARAN,JAWA BARAT","Pangandaran, Jalan Tol, Pangandaran, Pananjung, Jawa Barat, 46396, Indonesia","(-7.6872621, 108.6531455, 0.0)",-7.6872621,108.6531455,0.0
1669,1669,6403,1670,26/10/2020,BANJIR,Kec. Tenggarong  Ds. Loa Ipuh Ds. Maluhu Ds. Panji Ds. Sukarame Ds. Baru,KUTAI KERTANEGARA,KALIMANTAN TIMUR,,â¢Karena Hujan Deras,0,0,0,0,0,0,0,0,0,"KUTAI KERTANEGARA,KALIMANTAN TIMUR","Kutai Kertanegara, Melayu, Kalimantan Timur, 75513, Indonesia","(-0.4198612, 116.988783, 0.0)",-0.4198612,116.988783,0.0
1670,1670,3306,1671,26/10/2020,BANJIR,"KEC. KEMIRI DS. REJOWINANGUN KEC. PITURUH DS. Rejowingangun, Brengkol, Sawangan, Pekacangan",PURWOREJO,JAWA TENGAH,,,0,0,0,0,1,0,1,0,0,"PURWOREJO,JAWA TENGAH","Purworejo, Jawa Tengah, Indonesia","(-7.7073021, 109.96651169154023, 0.0)",-7.7073021,109.96651169154023,0.0
1671,1671,3501,1672,26/10/2020,BANJIR,Ds. Sumberejo Ds. Pagerkidul Ds. Sugimoro  Kec. Ngadirojo Ds. Sidomulyo Ds. Cokrokembung,PACITAN,JAWA TIMUR,,â¢ Akibat Hujan intensitas tinggi yang terjadi pada tanggal 26-27 Oktober 2020 yang mengakibatkan luapan Sungai Dawan Pengkol,0,0,0,0,1,0,1,0,0,"PACITAN,JAWA TIMUR","Pacitan, Jawa Timur, Indonesia","(-8.1017184, 111.14467109984247, 0.0)",-8.101718400000001,111.1446710998425,0.0
1672,1672,6202,1673,26/10/2020,BANJIR,Kec. Cempaga Hulu Ds. Keruing Ds. Pelantaran Kec. Cempaga Ds. Rubung buyung Ds. Rubung buyung Ds. Patai Kec. Antang Kalang  Ds. Tumbang Kalang  Ds. Sei. Paring,KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,,â¢Akibat Hujan dengan intensitas sedang dan lebat,0,0,0,0,0,0,0,0,0,"KOTAWARINGIN TIMUR,KALIMANTAN TENGAH","MTSN 2 KOTAWARINGIN TIMUR, Samuda Kecil, Kalimantan Tengah, 74363, Indonesia","(-2.8383962499999997, 112.96825492706611, 0.0)",-2.83839625,112.96825492706613,0.0
1673,1673,3305,1674,26/10/2020,BANJIR,Kec. Prembun  Kec. Alian  Kec. Kebumen  Kec. Karanganyar Kec. Kemit Kec. Puring Kec. Sempor Kec. Padureso Kec. Pejagoan Kec. Sruweng Kec. Karangsambung Kec. Karanggayam Kec. Rowokele Kec. Sadang Kec. Adimulyo Kec. Poncowarno Kec. Ayah,KEBUMEN,JAWA TENGAH,,"â¢ Akibat Hujan dengan intensitas tinggi, tanggul jebol dan meluapnya sungai",0,0,0,24,3,0,27,0,0,"KEBUMEN,JAWA TENGAH","Masjid Baitussolihin, Kertodeso Trukan Dasar,mirit ,kebumen,jawa Tengah, Jalan Daendels, Tlogopragoto, Kebumen, Jawa Tengah, 54391, Indonesia","(-7.7753227, 109.80318865, 0.0)",-7.7753227,109.80318865,0.0
1674,1674,3301,1675,26/10/2020,BANJIR,Kec. Kroya Ds. Mujur Lor Ds. Gentasari Ds. Kedawung Ds. Mujur Ds. Sikampuh Kec. Sampang  Ds. Gelompang Pasir   Kec. Maos Ds. Gelmpang Kec. Nusawungu Ds. Nusawungu Ds. Kedungbenda Ds Banjareja Ds Klumprit,CILACAP,JAWA TENGAH,,"â¢ Akibat Hujan dengan intensitas tinggi dan meluapnya Sungai Tipar, Sungai Gatel, Sungai Kolong, Sungai Kawah Kembang",0,0,0,0,0,0,0,0,0,"CILACAP,JAWA TENGAH","Cilacap, Jawa Tengah, Indonesia","(-7.46167105, 108.80461463117007, 0.0)",-7.46167105,108.80461463117008,0.0
1675,1675,3302,1676,26/10/2020,BANJIR,KEC. KEMRANJEN DS. KEBARONGAN KEC. WANGON DS. PENGADEGAN,BANYUMAS,JAWA TENGAH,,,0,0,0,0,0,0,0,0,0,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
1676,1676,3602,1677,26/10/2020,BANJIR,"KEC. CIGEMBLONG, DS. CIKARET",LEBAK,BANTEN,,Telah terjadi banjir Kali CI karet akibat hujan deras yang mengakibatkan 19 Rumah terendam banjir di kp ci gemlong Rt..002 Rw. 001,0,0,0,0,0,0,0,0,0,"LEBAK,BANTEN","Lebak, Banten, Indonesia","(-6.6432601, 106.18727177777018, 0.0)",-6.643260099999999,106.1872717777702,0.0
1677,1677,1213,1678,26/10/2020,BANJIR,"KEC. BATANG SERANGAN, DS. KWALA MUSAM",LANGKAT,SUMATERA UTARA,,Banjir di sebabkan curah hujan yang tinggi di hulu sungai menyebabkan beberapa pintu klep Sungai Batang Serangan rusak sehingga debut air sungai meningkat dan berdampak meluapnya air sungai Batang Serangan,0,0,0,0,5,0,5,0,0,"LANGKAT,SUMATERA UTARA","Langkat, Sumatera Utara, Indonesia","(3.8290501, 98.24827397454335, 0.0)",3.8290501,98.24827397454337,0.0
1678,1678,1223,1679,25/10/2020,BANJIR,KEC. Kualuh Hulu Ds. Aek Kanopan,LABUHAN BATU UTARA,SUMATERA UTARA,,"Diakibatkan curah hujan selama dua hari sangat tinggi sehingga aliran sungai Asahan yg berbatas dgn Labura meluap, ketinggian air dilokasi banjir lebih kurang 90 cm. Korban jiwa nihil. Rumah warga yg terendam lebih kurang 600 unit",0,0,0,0,0,0,0,0,0,"LABUHAN BATU UTARA,SUMATERA UTARA","Labuhan Bilik, Labuhanbatu, Sumatera Utara, Indonesia","(2.514607, 100.1703718, 0.0)",2.514607,100.1703718,0.0
1679,1679,3277,1680,25/10/2020,BANJIR,Kec. Cimahi Selatan  Kel. Melong  Kec. Cimahi tengah  Kel. Cigugur  Kel. Baros Kec. Cimahi Utara  Kel. Cibabat Kel. Pasir Kaliki,KOTA CIMAHI,JAWA BARAT,,â¢ Akibat hujan dengan intensitas tinggi,1,0,0,3,0,1,3,0,0,"KOTA CIMAHI,JAWA BARAT","Jalan Kota Mas X, Cimahi, Jawa Barat, 40524, Indonesia","(-6.869595, 107.5395052, 0.0)",-6.869595,107.5395052,0.0
1680,1680,3201,1681,25/10/2020,BANJIR,KEC BOJONGGEDE KEL RAGAJAYA KEL SUSUKAN,BOGOR,JAWA BARAT,,,0,0,0,0,0,0,0,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
1681,1681,3302,1682,25/10/2020,BANJIR,Kec. Kemranjen Ds. Kedungpring Ds. Karangsalam Ds. Alasmalang,BANYUMAS,JAWA TENGAH,,â¢Hujan dengan intensitas tinggi dan meluapnya aliran Sungai Petarangan Sungai Kecila dan Sungai Comang,0,0,0,0,0,0,0,0,0,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
1682,1682,3216,1683,25/10/2020,BANJIR,Kec. Tambun Utara Ds. Satria Mekar Kampung Pisangan Kec. Babelan Kel. Kebalen Kec. Tambun Selatan  Ds. Setia Darma Ds. Melakar Sari  Kel. Jati Mulya,BEKASI,JAWA BARAT,,"â¢Hujan deras yang mengguyur di wilayah bogor pada sore hingga malam hari, menyebabkan meluapnya kali bekasi",0,0,0,0,0,0,0,0,0,"BEKASI,JAWA BARAT","Jawa Barat, Jalan Gunung Salak, Kranji, Bekasi, Jawa Barat, 17144, Indonesia","(-6.24087, 106.98876, 0.0)",-6.24087,106.98876,0.0
1683,1683,3171,1684,25/10/2020,BANJIR,Kec. Pasar Minggu Kel. Pejaten Timur Kec. Pancoran Kel. Rawajati Kel. Pengadegan Kec. Tebet Kel. Kebon Baru Kel. Manggarai Kec. Pesanggrahan Kel. Bintaro Kec. Kebayoran Lama Kel. Pondok Pinang Kel. Cipulir,KOTA JAKARTA SELATAN,DKI JAKARTA,,"â¢Hujan deras pada sore hingga malam hari, menyebabkan meluapnya sungai ciliwung dan sungai pesanggrahan",0,0,0,0,0,0,0,0,0,"KOTA JAKARTA SELATAN,DKI JAKARTA","Hutan Kota Pondok Labu, Pondok Labu, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia","(-6.31023725, 106.79956109889318, 0.0)",-6.31023725,106.79956109889318,0.0
1684,1684,6205,1685,25/10/2020,BANJIR,kec. Teweh tengah  Ds. muara teweh Kel.Lanjas Kel. Melayu,BARITO UTARA,KALIMANTAN TENGAH,,â¢Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"BARITO UTARA,KALIMANTAN TENGAH","Sungai Alalak, Alalak Tengah, Banjarmasin Utara, Berangas, Barito Kuala, Kalimantan Selatan, 70126, Indonesia","(-3.2617037, 114.5675595, 0.0)",-3.2617037,114.5675595,0.0
1685,1685,3277,1686,25/10/2020,BANJIR,KEC CIMAHI TENGAH DESA CIGUGUR KEC CIMAHI UTARA DESA CIBABAT KEC CIMAHI SELATAN DESA MELONG,KOTA CIMAHI,JAWA BARAT,,,0,0,0,2,0,0,2,0,0,"KOTA CIMAHI,JAWA BARAT","Jalan Kota Mas X, Cimahi, Jawa Barat, 40524, Indonesia","(-6.869595, 107.5395052, 0.0)",-6.869595,107.5395052,0.0
1686,1686,3172,1687,25/10/2020,BANJIR,Kec. Kramat Jati Kel. Balekambang Kel. Cawang Kel. Cililitan Kec. Jatinegara Kel. Bidara Cina Kel. Kampung Melayu Kec. Ciracas Kel. Susukan  Kota Jakarta Barat  Kec. Kebon jeruk  Kel. Kedoya Selatan  Kec. Kembangan  Kel. Kembangan Selatan,KOTA JAKARTA TIMUR,DKI JAKARTA,,"â¢Hujan deras pada sore hingga malam hari, menyebabkan meluapnya sungai ciliwung dan sungai pesanggrahan",0,0,0,0,0,0,0,0,0,"KOTA JAKARTA TIMUR,DKI JAKARTA","Taman Kota Pondok Ranggon, Pondok Ranggon, Cipayung, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Indonesia","(-6.353425550000001, 106.90747419804707, 0.0)",-6.353425550000001,106.90747419804708,0.0
